X,Y,Z,C
10.0,46.0,0.0,0.7
10.0,46.0,0.5,0.7
10.0,46.0,1.0,0.7
10.0,46.0,1.5,0.7
10.0,46.0,2.0,0.7
10.0,46.5,0.0,0.7
10.0,46.5,0.5,0.7
10.0,46.5,1.0,0.7
10.0,46.5,1.5,0.7
10.0,46.5,2.0,0.7
10.0,47.0,0.0,0.7
10.0,47.0,0.5,0.7
10.0,47.0,1.0,0.7
10.0,47.0,1.5,0.7
10.0,47.0,2.0,0.7
10.0,47.5,0.0,0.7
10.0,47.5,0.5,0.7
10.0,47.5,1.0,0.7
10.0,47.5,1.5,0.7
10.0,47.5,2.0,0.7
10.0,48.0,0.0,0.7
10.0,48.0,0.5,0.7
10.0,48.0,1.0,0.7
10.0,48.0,1.5,0.7
10.0,48.0,2.0,0.7
10.0,48.5,0.0,0.7
10.0,48.5,0.5,0.7
10.0,48.5,1.0,0.7
10.0,48.5,1.5,0.7
10.0,48.5,2.0,0.7
10.0,49.0,0.0,0.7
10.0,49.0,0.5,0.7
10.0,49.0,1.0,0.7
10.0,49.0,1.5,0.7
10.0,49.0,2.0,0.7
10.0,49.5,0.0,0.7
10.0,49.5,0.5,0.7
10.0,49.5,1.0,0.7
10.0,49.5,1.5,0.7
10.0,49.5,2.0,0.7
10.0,50.0,0.0,0.7
10.0,50.0,0.5,0.7
10.0,50.0,1.0,0.7
10.0,50.0,1.5,0.7
10.0,50.0,2.0,0.7
10.0,50.5,0.0,0.7
10.0,50.5,0.5,0.7
10.0,50.5,1.0,0.7
10.0,50.5,1.5,0.7
10.0,50.5,2.0,0.7
10.0,51.0,0.0,0.7
10.0,51.0,0.5,0.7
10.0,51.0,1.0,0.7
10.0,51.0,1.5,0.7
10.0,51.0,2.0,0.7
10.5,-51.0,0.0,0.7
10.5,-51.0,0.5,0.7
10.5,-51.0,1.0,0.7
10.5,-51.0,1.5,0.7
10.5,-51.0,2.0,0.7
10.5,-50.5,0.0,0.7
10.5,-50.5,0.5,0.7
10.5,-50.5,1.0,0.7
10.5,-50.5,1.5,0.7
10.5,-50.5,2.0,0.7
10.5,-50.0,0.0,0.7
10.5,-50.0,0.5,0.7
10.5,-50.0,1.0,0.7
10.5,-50.0,1.5,0.7
10.5,-50.0,2.0,0.7
10.5,-49.5,0.0,0.7
10.5,-49.5,0.5,0.7
10.5,-49.5,1.0,0.7
10.5,-49.5,1.5,0.7
10.5,-49.5,2.0,0.7
10.5,-49.0,0.0,0.7
10.5,-49.0,0.5,0.7
10.5,-49.0,1.0,0.7
10.5,-49.0,1.5,0.7
10.5,-49.0,2.0,0.7
10.5,-48.5,0.0,0.7
10.5,-48.5,0.5,0.7
10.5,-48.5,1.0,0.7
10.5,-48.5,1.5,0.7
10.5,-48.5,2.0,0.7
10.5,-48.0,0.0,0.7
10.5,-48.0,0.5,0.7
10.5,-48.0,1.0,0.7
10.5,-48.0,1.5,0.7
10.5,-48.0,2.0,0.7
10.5,-47.5,0.0,0.7
10.5,-47.5,0.5,0.7
10.5,-47.5,1.0,0.7
10.5,-47.5,1.5,0.7
10.5,-47.5,2.0,0.7
10.5,-47.0,0.0,0.7
10.5,-47.0,0.5,0.7
10.5,-47.0,1.0,0.7
10.5,-47.0,1.5,0.7
10.5,-47.0,2.0,0.7
10.5,-46.5,0.0,0.7
10.5,-46.5,0.5,0.7
10.5,-46.5,1.0,0.7
10.5,-46.5,1.5,0.7
10.5,-46.5,2.0,0.7
10.5,-46.0,0.0,0.7
10.5,-46.0,0.5,0.7
10.5,-46.0,1.0,0.7
10.5,-46.0,1.5,0.7
10.5,-46.0,2.0,0.7
10.5,-45.5,0.0,0.7
10.5,-45.5,0.5,0.7
10.5,-45.5,1.0,0.7
10.5,-45.5,1.5,0.7
10.5,-45.5,2.0,0.7
10.5,-45.0,0.0,0.7
10.5,-45.0,0.5,0.7
10.5,-45.0,1.0,0.7
10.5,-45.0,1.5,0.7
10.5,-45.0,2.0,0.7
10.5,-44.5,0.0,0.7
10.5,-44.5,0.5,0.7
10.5,-44.5,1.0,0.7
10.5,-44.5,1.5,0.7
10.5,-44.5,2.0,0.7
10.5,-44.0,0.0,0.7
10.5,-44.0,0.5,0.7
10.5,-44.0,1.0,0.7
10.5,-44.0,1.5,0.7
10.5,-44.0,2.0,0.7
10.5,-43.5,0.0,0.7
10.5,-43.5,0.5,0.7
10.5,-43.5,1.0,0.7
10.5,-43.5,1.5,0.7
10.5,-43.5,2.0,0.7
10.5,-43.0,0.0,0.7
10.5,-43.0,0.5,0.7
10.5,-43.0,1.0,0.7
10.5,-43.0,1.5,0.7
10.5,-43.0,2.0,0.7
10.5,-42.5,0.0,0.7
10.5,-42.5,0.5,0.7
10.5,-42.5,1.0,0.7
10.5,-42.5,1.5,0.7
10.5,-42.5,2.0,0.7
10.5,-42.0,0.0,0.7
10.5,-42.0,0.5,0.7
10.5,-42.0,1.0,0.7
10.5,-42.0,1.5,0.7
10.5,-42.0,2.0,0.7
10.5,-41.5,0.0,0.7
10.5,-41.5,0.5,0.7
10.5,-41.5,1.0,0.7
10.5,-41.5,1.5,0.7
10.5,-41.5,2.0,0.7
10.5,-41.0,0.0,0.7
10.5,-41.0,0.5,0.7
10.5,-41.0,1.0,0.7
10.5,-41.0,1.5,0.7
10.5,-41.0,2.0,0.7
10.5,-40.5,0.0,0.7
10.5,-40.5,0.5,0.7
10.5,-40.5,1.0,0.7
10.5,-40.5,1.5,0.7
10.5,-40.5,2.0,0.7
10.5,-40.0,0.0,0.7
10.5,-40.0,0.5,0.7
10.5,-40.0,1.0,0.7
10.5,-40.0,1.5,0.7
10.5,-40.0,2.0,0.7
10.5,-39.5,0.0,0.7
10.5,-39.5,0.5,0.7
10.5,-39.5,1.0,0.7
10.5,-39.5,1.5,0.7
10.5,-39.5,2.0,0.7
10.5,-39.0,0.0,0.7
10.5,-39.0,0.5,0.7
10.5,-39.0,1.0,0.7
10.5,-39.0,1.5,0.7
10.5,-39.0,2.0,0.7
10.5,-38.5,0.0,0.7
10.5,-38.5,0.5,0.7
10.5,-38.5,1.0,0.7
10.5,-38.5,1.5,0.7
10.5,-38.5,2.0,0.7
10.5,-38.0,0.0,0.7
10.5,-38.0,0.5,0.7
10.5,-38.0,1.0,0.7
10.5,-38.0,1.5,0.7
10.5,-38.0,2.0,0.7
10.5,-37.5,0.0,0.7
10.5,-37.5,0.5,0.7
10.5,-37.5,1.0,0.7
10.5,-37.5,1.5,0.7
10.5,-37.5,2.0,0.7
10.5,-37.0,0.0,0.7
10.5,-37.0,0.5,0.7
10.5,-37.0,1.0,0.7
10.5,-37.0,1.5,0.7
10.5,-37.0,2.0,0.7
10.5,-36.5,0.0,0.7
10.5,-36.5,0.5,0.7
10.5,-36.5,1.0,0.7
10.5,-36.5,1.5,0.7
10.5,-36.5,2.0,0.7
10.5,-36.0,0.0,0.7
10.5,-36.0,0.5,0.7
10.5,-36.0,1.0,0.7
10.5,-36.0,1.5,0.7
10.5,-36.0,2.0,0.7
10.5,-35.5,0.0,0.7
10.5,-35.5,0.5,0.7
10.5,-35.5,1.0,0.7
10.5,-35.5,1.5,0.7
10.5,-35.5,2.0,0.7
10.5,-35.0,0.0,0.7
10.5,-35.0,0.5,0.7
10.5,-35.0,1.0,0.7
10.5,-35.0,1.5,0.7
10.5,-35.0,2.0,0.7
10.5,-34.5,0.0,0.7
10.5,-34.5,0.5,0.7
10.5,-34.5,1.0,0.7
10.5,-34.5,1.5,0.7
10.5,-34.5,2.0,0.7
10.5,-34.0,0.0,0.7
10.5,-34.0,0.5,0.7
10.5,-34.0,1.0,0.7
10.5,-34.0,1.5,0.7
10.5,-34.0,2.0,0.7
10.5,-33.5,0.0,0.7
10.5,-33.5,0.5,0.7
10.5,-33.5,1.0,0.7
10.5,-33.5,1.5,0.7
10.5,-33.5,2.0,0.7
10.5,-33.0,0.0,0.7
10.5,-33.0,0.5,0.7
10.5,-33.0,1.0,0.7
10.5,-33.0,1.5,0.7
10.5,-33.0,2.0,0.7
10.5,-32.5,0.0,0.7
10.5,-32.5,0.5,0.7
10.5,-32.5,1.0,0.7
10.5,-32.5,1.5,0.7
10.5,-32.5,2.0,0.7
10.5,-32.0,0.0,0.7
10.5,-32.0,0.5,0.7
10.5,-32.0,1.0,0.7
10.5,-32.0,1.5,0.7
10.5,-32.0,2.0,0.7
10.5,-31.5,0.0,0.7
10.5,-31.5,0.5,0.7
10.5,-31.5,1.0,0.7
10.5,-31.5,1.5,0.7
10.5,-31.5,2.0,0.7
10.5,-31.0,0.0,0.7
10.5,-31.0,0.5,0.7
10.5,-31.0,1.0,0.7
10.5,-31.0,1.5,0.7
10.5,-31.0,2.0,0.7
10.5,-30.5,0.0,0.7
10.5,-30.5,0.5,0.7
10.5,-30.5,1.0,0.7
10.5,-30.5,1.5,0.7
10.5,-30.5,2.0,0.7
10.5,-30.0,0.0,0.7
10.5,-30.0,0.5,0.7
10.5,-30.0,1.0,0.7
10.5,-30.0,1.5,0.7
10.5,-30.0,2.0,0.7
10.5,-29.5,0.0,0.7
10.5,-29.5,0.5,0.7
10.5,-29.5,1.0,0.7
10.5,-29.5,1.5,0.7
10.5,-29.5,2.0,0.7
10.5,-29.0,0.0,0.7
10.5,-29.0,0.5,0.7
10.5,-29.0,1.0,0.7
10.5,-29.0,1.5,0.7
10.5,-29.0,2.0,0.7
10.5,-28.5,0.0,0.7
10.5,-28.5,0.5,0.7
10.5,-28.5,1.0,0.7
10.5,-28.5,1.5,0.7
10.5,-28.5,2.0,0.7
10.5,-28.0,0.0,0.7
10.5,-28.0,0.5,0.7
10.5,-28.0,1.0,0.7
10.5,-28.0,1.5,0.7
10.5,-28.0,2.0,0.7
10.5,-27.5,0.0,0.7
10.5,-27.5,0.5,0.7
10.5,-27.5,1.0,0.7
10.5,-27.5,1.5,0.7
10.5,-27.5,2.0,0.7
10.5,-27.0,0.0,0.7
10.5,-27.0,0.5,0.7
10.5,-27.0,1.0,0.7
10.5,-27.0,1.5,0.7
10.5,-27.0,2.0,0.7
10.5,-26.5,0.0,0.7
10.5,-26.5,0.5,0.7
10.5,-26.5,1.0,0.7
10.5,-26.5,1.5,0.7
10.5,-26.5,2.0,0.7
10.5,-26.0,0.0,0.7
10.5,-26.0,0.5,0.7
10.5,-26.0,1.0,0.7
10.5,-26.0,1.5,0.7
10.5,-26.0,2.0,0.7
10.5,-25.5,0.0,0.7
10.5,-25.5,0.5,0.7
10.5,-25.5,1.0,0.7
10.5,-25.5,1.5,0.7
10.5,-25.5,2.0,0.7
10.5,-25.0,0.0,0.7
10.5,-25.0,0.5,0.7
10.5,-25.0,1.0,0.7
10.5,-25.0,1.5,0.7
10.5,-25.0,2.0,0.7
10.5,-24.5,0.0,0.7
10.5,-24.5,0.5,0.7
10.5,-24.5,1.0,0.7
10.5,-24.5,1.5,0.7
10.5,-24.5,2.0,0.7
10.5,-24.0,0.0,0.7
10.5,-24.0,0.5,0.7
10.5,-24.0,1.0,0.7
10.5,-24.0,1.5,0.7
10.5,-24.0,2.0,0.7
10.5,-23.5,0.0,0.7
10.5,-23.5,0.5,0.7
10.5,-23.5,1.0,0.7
10.5,-23.5,1.5,0.7
10.5,-23.5,2.0,0.7
10.5,-23.0,0.0,0.7
10.5,-23.0,0.5,0.7
10.5,-23.0,1.0,0.7
10.5,-23.0,1.5,0.7
10.5,-23.0,2.0,0.7
10.5,-22.5,0.0,0.7
10.5,-22.5,0.5,0.7
10.5,-22.5,1.0,0.7
10.5,-22.5,1.5,0.7
10.5,-22.5,2.0,0.7
10.5,-22.0,0.0,0.7
10.5,-22.0,0.5,0.7
10.5,-22.0,1.0,0.7
10.5,-22.0,1.5,0.7
10.5,-22.0,2.0,0.7
10.5,-21.5,0.0,0.7
10.5,-21.5,0.5,0.7
10.5,-21.5,1.0,0.7
10.5,-21.5,1.5,0.7
10.5,-21.5,2.0,0.7
10.5,-21.0,0.0,0.7
10.5,-21.0,0.5,0.7
10.5,-21.0,1.0,0.7
10.5,-21.0,1.5,0.7
10.5,-21.0,2.0,0.7
10.5,-20.5,0.0,0.7
10.5,-20.5,0.5,0.7
10.5,-20.5,1.0,0.7
10.5,-20.5,1.5,0.7
10.5,-20.5,2.0,0.7
10.5,-20.0,0.0,0.7
10.5,-20.0,0.5,0.7
10.5,-20.0,1.0,0.7
10.5,-20.0,1.5,0.7
10.5,-20.0,2.0,0.7
10.5,-19.5,0.0,0.7
10.5,-19.5,0.5,0.7
10.5,-19.5,1.0,0.7
10.5,-19.5,1.5,0.7
10.5,-19.5,2.0,0.7
10.5,-19.0,0.0,0.7
10.5,-19.0,0.5,0.7
10.5,-19.0,1.0,0.7
10.5,-19.0,1.5,0.7
10.5,-19.0,2.0,0.7
10.5,-18.5,0.0,0.7
10.5,-18.5,0.5,0.7
10.5,-18.5,1.0,0.7
10.5,-18.5,1.5,0.7
10.5,-18.5,2.0,0.7
10.5,-18.0,0.0,0.7
10.5,-18.0,0.5,0.7
10.5,-18.0,1.0,0.7
10.5,-18.0,1.5,0.7
10.5,-18.0,2.0,0.7
10.5,-17.5,0.0,0.7
10.5,-17.5,0.5,0.7
10.5,-17.5,1.0,0.7
10.5,-17.5,1.5,0.7
10.5,-17.5,2.0,0.7
10.5,-17.0,0.0,0.7
10.5,-17.0,0.5,0.7
10.5,-17.0,1.0,0.7
10.5,-17.0,1.5,0.7
10.5,-17.0,2.0,0.7
10.5,-16.5,0.0,0.7
10.5,-16.5,0.5,0.7
10.5,-16.5,1.0,0.7
10.5,-16.5,1.5,0.7
10.5,-16.5,2.0,0.7
10.5,-16.0,0.0,0.7
10.5,-16.0,0.5,0.7
10.5,-16.0,1.0,0.7
10.5,-16.0,1.5,0.7
10.5,-16.0,2.0,0.7
10.5,-15.5,0.0,0.7
10.5,-15.5,0.5,0.7
10.5,-15.5,1.0,0.7
10.5,-15.5,1.5,0.7
10.5,-15.5,2.0,0.7
10.5,-15.0,0.0,0.7
10.5,-15.0,0.5,0.7
10.5,-15.0,1.0,0.7
10.5,-15.0,1.5,0.7
10.5,-15.0,2.0,0.7
10.5,-14.5,0.0,0.7
10.5,-14.5,0.5,0.7
10.5,-14.5,1.0,0.7
10.5,-14.5,1.5,0.7
10.5,-14.5,2.0,0.7
10.5,-14.0,0.0,0.7
10.5,-14.0,0.5,0.7
10.5,-14.0,1.0,0.7
10.5,-14.0,1.5,0.7
10.5,-14.0,2.0,0.7
10.5,-13.5,0.0,0.7
10.5,-13.5,0.5,0.7
10.5,-13.5,1.0,0.7
10.5,-13.5,1.5,0.7
10.5,-13.5,2.0,0.7
10.5,-13.0,0.0,0.7
10.5,-13.0,0.5,0.7
10.5,-13.0,1.0,0.7
10.5,-13.0,1.5,0.7
10.5,-13.0,2.0,0.7
10.5,-12.5,0.0,0.7
10.5,-12.5,0.5,0.7
10.5,-12.5,1.0,0.7
10.5,-12.5,1.5,0.7
10.5,-12.5,2.0,0.7
10.5,-12.0,0.0,0.7
10.5,-12.0,0.5,0.7
10.5,-12.0,1.0,0.7
10.5,-12.0,1.5,0.7
10.5,-12.0,2.0,0.7
10.5,-11.5,0.0,0.7
10.5,-11.5,0.5,0.7
10.5,-11.5,1.0,0.7
10.5,-11.5,1.5,0.7
10.5,-11.5,2.0,0.7
10.5,-11.0,0.0,0.7
10.5,-11.0,0.5,0.7
10.5,-11.0,1.0,0.7
10.5,-11.0,1.5,0.7
10.5,-11.0,2.0,0.7
10.5,-10.5,0.0,0.7
10.5,-10.5,0.5,0.7
10.5,-10.5,1.0,0.7
10.5,-10.5,1.5,0.7
10.5,-10.5,2.0,0.7
10.5,-10.0,0.0,0.7
10.5,-10.0,0.5,0.7
10.5,-10.0,1.0,0.7
10.5,-10.0,1.5,0.7
10.5,-10.0,2.0,0.7
10.5,-9.5,0.0,0.7
10.5,-9.5,0.5,0.7
10.5,-9.5,1.0,0.7
10.5,-9.5,1.5,0.7
10.5,-9.5,2.0,0.7
10.5,-9.0,0.0,1.0
10.5,-9.0,0.5,1.0
10.5,-9.0,1.0,0.7
10.5,-9.0,1.5,0.7
10.5,-9.0,2.0,0.7
10.5,-8.5,0.0,1.0
10.5,-8.5,0.5,1.0
10.5,-8.5,1.0,0.7
10.5,-8.5,1.5,0.7
10.5,-8.5,2.0,0.7
10.5,-8.0,0.0,1.0
10.5,-8.0,0.5,1.0
10.5,-8.0,1.0,0.7
10.5,-8.0,1.5,0.7
10.5,-8.0,2.0,0.7
10.5,-7.5,0.0,1.0
10.5,-7.5,0.5,1.0
10.5,-7.5,1.0,0.7
10.5,-7.5,1.5,0.7
10.5,-7.5,2.0,0.7
10.5,-7.0,0.0,1.0
10.5,-7.0,0.5,1.0
10.5,-7.0,1.0,0.7
10.5,-7.0,1.5,0.7
10.5,-7.0,2.0,0.7
10.5,-6.5,0.0,1.0
10.5,-6.5,0.5,1.0
10.5,-6.5,1.0,0.7
10.5,-6.5,1.5,0.7
10.5,-6.5,2.0,0.7
10.5,-6.0,0.0,1.0
10.5,-6.0,0.5,1.0
10.5,-6.0,1.0,1.0
10.5,-6.0,1.5,1.0
10.5,-6.0,2.0,1.0
10.5,-5.5,0.0,1.0
10.5,-5.5,0.5,1.0
10.5,-5.5,1.0,1.0
10.5,-5.5,1.5,1.0
10.5,-5.5,2.0,1.0
10.5,-5.25,2.1,1.0
10.5,-5.25,2.6,1.0
10.5,-5.25,3.1,1.0
10.5,-5.25,3.6,1.0
10.5,-5.0,0.0,1.0
10.5,-5.0,0.5,1.0
10.5,-5.0,1.0,1.0
10.5,-5.0,1.5,1.0
10.5,-5.0,2.0,1.0
10.5,-4.75,2.1,1.0
10.5,-4.75,2.6,1.0
10.5,-4.75,3.1,1.0
10.5,-4.75,3.6,1.0
10.5,-4.5,0.0,1.0
10.5,-4.5,0.5,1.0
10.5,-4.5,1.0,1.0
10.5,-4.5,1.5,1.0
10.5,-4.5,2.0,1.0
10.5,-4.25,0.0,0.49
10.5,-4.25,0.5,0.49
10.5,-4.25,1.0,0.49
10.5,-4.25,1.5,0.49
10.5,-4.25,2.0,0.49
10.5,-4.25,2.1,1.0
10.5,-4.25,2.6,1.0
10.5,-4.25,3.1,1.0
10.5,-4.25,3.6,1.0
10.5,-4.0,0.0,1.0
10.5,-4.0,0.5,1.0
10.5,-4.0,1.0,1.0
10.5,-4.0,1.5,1.0
10.5,-4.0,2.0,1.0
10.5,-3.75,0.0,0.49
10.5,-3.75,0.5,0.49
10.5,-3.75,1.0,0.49
10.5,-3.75,1.5,0.49
10.5,-3.75,2.0,0.49
10.5,-3.75,2.1,1.0
10.5,-3.75,2.6,1.0
10.5,-3.75,3.1,1.0
10.5,-3.75,3.6,1.0
10.5,-3.75,4.5,0.5
10.5,-3.75,5.0,0.5
10.5,-3.75,5.5,0.5
10.5,-3.75,6.0,0.5
10.5,-3.75,6.5,0.5
10.5,-3.5,0.0,1.0
10.5,-3.5,0.5,1.0
10.5,-3.5,1.0,1.0
10.5,-3.5,1.5,1.0
10.5,-3.5,2.0,1.0
10.5,-3.25,0.0,0.49
10.5,-3.25,0.5,0.49
10.5,-3.25,1.0,0.49
10.5,-3.25,1.5,0.49
10.5,-3.25,2.0,0.49
10.5,-3.25,2.1,1.0
10.5,-3.25,2.6,1.0
10.5,-3.25,3.1,1.0
10.5,-3.25,3.6,1.0
10.5,-3.25,4.5,0.5
10.5,-3.25,5.0,0.5
10.5,-3.25,5.5,0.5
10.5,-3.25,6.0,0.5
10.5,-3.25,6.5,0.5
10.5,-3.0,0.0,1.0
10.5,-3.0,0.5,1.0
10.5,-3.0,1.0,1.0
10.5,-3.0,1.5,1.0
10.5,-3.0,2.0,1.0
10.5,-2.75,0.0,0.49
10.5,-2.75,0.5,0.49
10.5,-2.75,1.0,0.49
10.5,-2.75,1.5,0.49
10.5,-2.75,2.0,0.49
10.5,-2.75,2.1,1.0
10.5,-2.75,2.6,1.0
10.5,-2.75,3.1,1.0
10.5,-2.75,3.6,1.0
10.5,-2.75,4.5,0.5
10.5,-2.75,5.0,0.5
10.5,-2.75,5.5,0.5
10.5,-2.75,6.0,0.5
10.5,-2.75,6.5,0.5
10.5,-2.5,0.0,1.0
10.5,-2.5,0.5,1.0
10.5,-2.5,1.0,1.0
10.5,-2.5,1.5,1.0
10.5,-2.5,2.0,1.0
10.5,-2.25,0.0,0.49
10.5,-2.25,0.5,0.49
10.5,-2.25,1.0,0.49
10.5,-2.25,1.5,0.49
10.5,-2.25,2.0,0.49
10.5,-2.25,2.1,1.0
10.5,-2.25,2.6,1.0
10.5,-2.25,3.1,1.0
10.5,-2.25,3.6,1.0
10.5,-2.25,4.5,0.5
10.5,-2.25,5.0,0.5
10.5,-2.25,5.5,0.5
10.5,-2.25,6.0,0.5
10.5,-2.25,6.5,0.5
10.5,-2.0,0.0,1.0
10.5,-2.0,0.5,1.0
10.5,-2.0,1.0,1.0
10.5,-2.0,1.5,1.0
10.5,-2.0,2.0,1.0
10.5,-1.75,0.0,0.49
10.5,-1.75,0.5,0.49
10.5,-1.75,1.0,0.49
10.5,-1.75,1.5,0.49
10.5,-1.75,2.0,0.49
10.5,-1.75,2.1,1.0
10.5,-1.75,2.6,1.0
10.5,-1.75,3.1,1.0
10.5,-1.75,3.6,1.0
10.5,-1.75,4.5,0.5
10.5,-1.75,5.0,0.5
10.5,-1.75,5.5,0.5
10.5,-1.75,6.0,0.5
10.5,-1.75,6.5,0.5
10.5,-1.5,0.0,1.0
10.5,-1.5,0.5,1.0
10.5,-1.5,1.0,1.0
10.5,-1.5,1.5,1.0
10.5,-1.5,2.0,1.0
10.5,-1.25,0.0,0.49
10.5,-1.25,0.5,0.49
10.5,-1.25,1.0,0.49
10.5,-1.25,1.5,0.49
10.5,-1.25,2.0,0.49
10.5,-1.25,2.1,1.0
10.5,-1.25,2.6,1.0
10.5,-1.25,3.1,1.0
10.5,-1.25,3.6,1.0
10.5,-1.25,4.5,0.5
10.5,-1.25,5.0,0.5
10.5,-1.25,5.5,0.5
10.5,-1.25,6.0,0.5
10.5,-1.25,6.5,0.5
10.5,-1.0,0.0,1.0
10.5,-1.0,0.5,1.0
10.5,-1.0,1.0,1.0
10.5,-1.0,1.5,1.0
10.5,-1.0,2.0,1.0
10.5,-0.75,0.0,0.49
10.5,-0.75,0.5,0.49
10.5,-0.75,1.0,0.49
10.5,-0.75,1.5,0.49
10.5,-0.75,2.0,0.49
10.5,-0.75,2.1,1.0
10.5,-0.75,2.6,1.0
10.5,-0.75,3.1,1.0
10.5,-0.75,3.6,1.0
10.5,-0.75,4.5,0.5
10.5,-0.75,5.0,0.5
10.5,-0.75,5.5,0.5
10.5,-0.75,6.0,0.5
10.5,-0.75,6.5,0.5
10.5,-0.5,0.0,1.0
10.5,-0.5,0.5,1.0
10.5,-0.5,1.0,1.0
10.5,-0.5,1.5,1.0
10.5,-0.5,2.0,1.0
10.5,-0.25,2.1,1.0
10.5,-0.25,2.6,1.0
10.5,-0.25,3.1,1.0
10.5,-0.25,3.6,1.0
10.5,-0.25,4.5,0.5
10.5,-0.25,5.0,0.5
10.5,-0.25,5.5,0.5
10.5,-0.25,6.0,0.5
10.5,-0.25,6.5,0.5
10.5,0.0,0.0,1.0
10.5,0.0,0.5,1.0
10.5,0.0,1.0,1.0
10.5,0.0,1.5,1.0
10.5,0.0,2.0,1.0
10.5,0.25,2.1,1.0
10.5,0.25,2.6,1.0
10.5,0.25,3.1,1.0
10.5,0.25,3.6,1.0
10.5,0.25,4.5,0.5
10.5,0.25,5.0,0.5
10.5,0.25,5.5,0.5
10.5,0.25,6.0,0.5
10.5,0.25,6.5,0.5
10.5,0.5,0.0,1.0
10.5,0.5,0.5,1.0
10.5,0.5,1.0,1.0
10.5,0.5,1.5,1.0
10.5,0.5,2.0,1.0
10.5,0.5,2.1,1.0
10.5,0.5,2.6,1.0
10.5,0.5,3.1,1.0
10.5,0.5,3.6,1.0
10.5,0.75,0.0,0.49
10.5,0.75,0.5,0.49
10.5,0.75,1.0,0.49
10.5,0.75,1.5,0.49
10.5,0.75,2.0,0.49
10.5,0.75,2.1,1.0
10.5,0.75,2.6,1.0
10.5,0.75,3.1,1.0
10.5,0.75,3.6,1.0
10.5,0.75,4.5,0.5
10.5,0.75,5.0,0.5
10.5,0.75,5.5,0.5
10.5,0.75,6.0,0.5
10.5,0.75,6.5,0.5
10.5,1.0,0.0,1.0
10.5,1.0,0.5,1.0
10.5,1.0,1.0,1.0
10.5,1.0,1.5,1.0
10.5,1.0,2.0,1.0
10.5,1.0,2.1,1.0
10.5,1.0,2.6,1.0
10.5,1.0,3.1,1.0
10.5,1.0,3.6,1.0
10.5,1.25,0.0,0.49
10.5,1.25,0.5,0.49
10.5,1.25,1.0,0.49
10.5,1.25,1.5,0.49
10.5,1.25,2.0,0.49
10.5,1.25,2.1,1.0
10.5,1.25,2.6,1.0
10.5,1.25,3.1,1.0
10.5,1.25,3.6,1.0
10.5,1.25,4.5,0.5
10.5,1.25,5.0,0.5
10.5,1.25,5.5,0.5
10.5,1.25,6.0,0.5
10.5,1.25,6.5,0.5
10.5,1.5,0.0,1.0
10.5,1.5,0.5,1.0
10.5,1.5,1.0,1.0
10.5,1.5,1.5,1.0
10.5,1.5,2.0,1.0
10.5,1.5,2.1,1.0
10.5,1.5,2.6,1.0
10.5,1.5,3.1,1.0
10.5,1.5,3.6,1.0
10.5,1.75,0.0,0.49
10.5,1.75,0.5,0.49
10.5,1.75,1.0,0.49
10.5,1.75,1.5,0.49
10.5,1.75,2.0,0.49
10.5,1.75,2.1,1.0
10.5,1.75,2.6,1.0
10.5,1.75,3.1,1.0
10.5,1.75,3.6,1.0
10.5,1.75,4.5,0.5
10.5,1.75,5.0,0.5
10.5,1.75,5.5,0.5
10.5,1.75,6.0,0.5
10.5,1.75,6.5,0.5
10.5,2.0,0.0,1.0
10.5,2.0,0.5,1.0
10.5,2.0,1.0,1.0
10.5,2.0,1.5,1.0
10.5,2.0,2.0,1.0
10.5,2.0,2.1,1.0
10.5,2.0,2.6,1.0
10.5,2.0,3.1,1.0
10.5,2.0,3.6,1.0
10.5,2.25,0.0,0.49
10.5,2.25,0.5,0.49
10.5,2.25,1.0,0.49
10.5,2.25,1.5,0.49
10.5,2.25,2.0,0.49
10.5,2.25,2.1,1.0
10.5,2.25,2.6,1.0
10.5,2.25,3.1,1.0
10.5,2.25,3.6,1.0
10.5,2.25,4.5,0.5
10.5,2.25,5.0,0.5
10.5,2.25,5.5,0.5
10.5,2.25,6.0,0.5
10.5,2.25,6.5,0.5
10.5,2.5,0.0,1.0
10.5,2.5,0.5,1.0
10.5,2.5,1.0,1.0
10.5,2.5,1.5,1.0
10.5,2.5,2.0,1.0
10.5,2.5,2.1,1.0
10.5,2.5,2.6,1.0
10.5,2.5,3.1,1.0
10.5,2.5,3.6,1.0
10.5,2.75,0.0,0.49
10.5,2.75,0.5,0.49
10.5,2.75,1.0,0.49
10.5,2.75,1.5,0.49
10.5,2.75,2.0,0.49
10.5,2.75,2.1,1.0
10.5,2.75,2.6,1.0
10.5,2.75,3.1,1.0
10.5,2.75,3.6,1.0
10.5,2.75,4.5,0.5
10.5,2.75,5.0,0.5
10.5,2.75,5.5,0.5
10.5,2.75,6.0,0.5
10.5,2.75,6.5,0.5
10.5,3.0,0.0,1.0
10.5,3.0,0.5,1.0
10.5,3.0,1.0,1.0
10.5,3.0,1.5,1.0
10.5,3.0,2.0,1.0
10.5,3.0,2.1,1.0
10.5,3.0,2.6,1.0
10.5,3.0,3.1,1.0
10.5,3.0,3.6,1.0
10.5,3.25,0.0,0.49
10.5,3.25,0.5,0.49
10.5,3.25,1.0,0.49
10.5,3.25,1.5,0.49
10.5,3.25,2.0,0.49
10.5,3.25,2.1,1.0
10.5,3.25,2.6,1.0
